date,inventory_adjustment_id,product_id,item_name,sku,account,quantity,usage_unit,Description
2022-02-12,209792000049542894,209792000001112722,Beetroot (Ooty) (Kg),4TXQOM0ZL9,Inventory Asset,-0.18,kg,Wastage
2022-02-12,209792000049542894,209792000001112830,Chinese Cabbage (Kg),OQS7KSIPVU,Inventory Asset,-1.75,kg,Wastage
2022-03-01,209792000056072919,209792000054203928,Cabbage Local - Medium,FARMTHFINALCAT30,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-01,209792000056072919,209792000054204396,Cherry Tomato,FARMTHFINALCAT44,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-01,209792000056072919,209792000054203469,Avocado  (Butter fruit ),FARMTHFINALCAT7,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-01,209792000056072919,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-1.4,1 Kg,Wastage
2022-03-01,209792000056072919,209792000054204477,Rocket Lettuce - Arugula,FARMTHFINALCAT99370,Inventory Asset,-4,1 Kg,Wastage
2022-03-01,209792000056072919,209792000054203370,Pumpkin Red (Kadoo) (Kg),FARMTHFINALCAT23406,Inventory Asset,-1,1 Kg,Wastage
2022-03-01,209792000056072919,209792000054203712,"Zucchini Green - Big, misshape",FARMTHFINALCAT110,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-01,209792000056072919,209792000054204045,"Zucchini Yellow - Big, misshape",FARMTHFINALCAT112,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-01,209792000056072919,209792000054204378,Cabbage Red,FARMTHFINALCAT31,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-01,209792000056072919,209792000054203361,Snake Gourd (Kg),FARMTHFINALCAT0345223,Inventory Asset,-0.1,1 Kg,Wastage
2022-03-01,209792000056072919,209792000054203784,"Lemon (medium, spots, 20-30 pcs/kg)",FARMTHFINALCAT5523,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-01,209792000056072919,209792000054203541,"Tomato Hybrid (Medium, 12-16 pcs/kg)",FARMTHFINALCAT107,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-02,209792000056121003,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,-2,1 Kg,Wastage
2022-03-02,209792000056121003,209792000054203784,"Lemon (medium, spots, 20-30 pcs/kg)",FARMTHFINALCAT5523,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-02,209792000056121003,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-0.8,1 Kg,Wastage
2022-03-02,209792000056121003,209792000054203577,Coriander Hybrid,FARMTHFINALCAT51,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-02,209792000056121003,209792000054204036,Mint Leaves (Pudhina ),FARMTHFINALCAT78,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-02,209792000056121003,209792000054203595,"Cauliflower (Medium, approx 300-500gm/pc)",FARMTHFINALCAT42,Inventory Asset,-4,1 Pc,Wastage
2022-03-02,209792000056121003,209792000054203586,Papaya Ripe,FARMTHFINALCAT88,Inventory Asset,-1,1 Pc (1.5-2 kg/Pc),Wastage
2022-03-02,209792000056121003,209792000054204450,Bitter Gourd  (Karela ),FARMTHFINALCAT20,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-02,209792000056121003,209792000054203469,Avocado  (Butter fruit ),FARMTHFINALCAT7,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-02,209792000056121003,209792000054203703,Orange Kinnow,FARMTHFINALCAT740032,Inventory Asset,-0.3,1 Kg,Wastage
2022-03-02,209792000056121003,209792000054203442,Apple,FARMTHFINALCAT4,Inventory Asset,-0.2,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054203586,Papaya Ripe,FARMTHFINALCAT88,Inventory Asset,-2,1 Pc (1.5-2 kg/Pc),Wastage
2022-03-03,209792000056121079,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054204378,Cabbage Red,FARMTHFINALCAT31,Inventory Asset,-1,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054204369,Celery,FARMTHFINALCAT43,Inventory Asset,-0.25,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054203919,Chinese Cabbage,FARMTHFINALCAT47,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054204099,Lettuce Red (Lollo Rosso ),FARMTHFINALCAT75,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054204072,Lettuce Green,FARMTHFINALCAT73,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054204000,Drumstick,FARMTHFINALCAT60,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054203460,"Capsicum Green (Medium, misshapes, irregular size)",FARMTHFINALCAT33,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054203541,"Tomato Hybrid (Medium, 12-16 pcs/kg)",FARMTHFINALCAT107,Inventory Asset,-14,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054204189,Baby Corn Peeled - Loose,FARMTHFINALCAT8,Inventory Asset,-0.2,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054203712,"Zucchini Green - Big, misshape",FARMTHFINALCAT110,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054204045,"Zucchini Yellow - Big, misshape",FARMTHFINALCAT112,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054204108,Capsicum Red - Big,FARMTHFINALCAT34,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-03,209792000056121079,209792000054204126,Capsicum Yellow - Big,FARMTHFINALCAT36,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-15,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054204072,Lettuce Green,FARMTHFINALCAT73,Inventory Asset,-3.2,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054204243,Bajji Chilli,FARMTHFINALCAT11,Inventory Asset,-3.5,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054203892,Carrot Local,FARMTHFINALCAT38,Inventory Asset,-2,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054203784,"Lemon (medium, spots, 20-30 pcs/kg)",FARMTHFINALCAT5523,Inventory Asset,-6.7,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054203505,Muskmelon,FARMTHFINALCAT80,Inventory Asset,-4.9,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054204441,American Sweet Corn,FARMTHFINALCAT3,Inventory Asset,-1,1 Pc,Wastage
2022-03-04,209792000056121185,209792000054204027,Methi  (Fenugreek ),FARMTHFINALCAT77,Inventory Asset,-1,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-2,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,-4,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054204045,"Zucchini Yellow - Big, misshape",FARMTHFINALCAT112,Inventory Asset,-0.2,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054204360,Asparagus,FARMTHFINALCAT6,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054204450,Bitter Gourd  (Karela ),FARMTHFINALCAT20,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054204306,Knol Khol,FARMTHFINALCAT66,Inventory Asset,-1,1 Kg,Wastage
2022-03-04,209792000056121185,209792000054203640,Mushroom Button,FARMTHFINALCAT79,Inventory Asset,-142,1 Pc (180 - 200 g/Pc),Wastage
2022-03-05,209792000056121303,209792000054203613,Pomegranate,FARMTHFINALCAT92,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054203586,Papaya Ripe,FARMTHFINALCAT88,Inventory Asset,-1,1 Pc (1.5-2 kg/Pc),Wastage
2022-03-05,209792000056121303,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054204531,Coccinia  (Ivy Gourd ),FARMTHFINALCAT49,Inventory Asset,-0.6,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054204063,Zucchini Yellow - Medium,FARMTHFINALCAT113,Inventory Asset,-0.6,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-1.7,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054204369,Celery,FARMTHFINALCAT43,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054204378,Cabbage Red,FARMTHFINALCAT31,Inventory Asset,-1.4,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054204108,Capsicum Red - Big,FARMTHFINALCAT34,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054204126,Capsicum Yellow - Big,FARMTHFINALCAT36,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054204216,Raw Mango,FARMTHFINALCAT98,Inventory Asset,-0.1,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054203703,Orange Kinnow,FARMTHFINALCAT740032,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054204171,Beetroot,FARMTHFINALCAT19,Inventory Asset,-0.3,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054204180,Radish White,FARMTHFINALCAT97,Inventory Asset,-0.2,1 Kg,Wastage
2022-03-05,209792000056121303,209792000054203991,"Bottle Gourd  (Lauki) - Big, patches",FARMTHFINALCAT22,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204450,Bitter Gourd  (Karela ),FARMTHFINALCAT20,Inventory Asset,-9,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204495,Brinjal Small  - Purple Stripes (Varikatri ),FARMTHFINALCAT26,Inventory Asset,-12,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054203595,"Cauliflower (Medium, approx 300-500gm/pc)",FARMTHFINALCAT42,Inventory Asset,-1,1 Pc,Wastage
2022-03-06,209792000056121423,209792000054204216,Raw Mango,FARMTHFINALCAT98,Inventory Asset,-0.2,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204180,Radish White,FARMTHFINALCAT97,Inventory Asset,-3,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204000,Drumstick,FARMTHFINALCAT60,Inventory Asset,-19,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054203784,"Lemon (medium, spots, 20-30 pcs/kg)",FARMTHFINALCAT5523,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054203892,Carrot Local,FARMTHFINALCAT38,Inventory Asset,-2,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204081,Beans Long  - Cowpea (Karamani ),FARMTHFINALCAT18,Inventory Asset,-0.2,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054203919,Chinese Cabbage,FARMTHFINALCAT47,Inventory Asset,-2,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-3.7,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204036,Mint Leaves (Pudhina ),FARMTHFINALCAT78,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204063,Zucchini Yellow - Medium,FARMTHFINALCAT113,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204126,Capsicum Yellow - Big,FARMTHFINALCAT36,Inventory Asset,-3.7,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204108,Capsicum Red - Big,FARMTHFINALCAT34,Inventory Asset,-4,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054203460,"Capsicum Green (Medium, misshapes, irregular size)",FARMTHFINALCAT33,Inventory Asset,-0.6,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-7.9,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-2.7,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054203604,Pineapple,FARMTHFINALCAT91,Inventory Asset,-8.9,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054203442,Apple,FARMTHFINALCAT4,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-06,209792000056121423,209792000054204279,Ridge Gourd,FARMTHFINALCAT99,Inventory Asset,-0.75,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054204369,Celery,FARMTHFINALCAT43,Inventory Asset,-2,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-3.8,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054204414,Parsley,FARMTHFINALCAT89,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054204072,Lettuce Green,FARMTHFINALCAT73,Inventory Asset,-4,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054203523,Broccoli  - Big,FARMTHFINALCAT27,Inventory Asset,-9.7,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054204468,Rosemary,FARMTHFINALCAT101,Inventory Asset,-2,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054203586,Papaya Ripe,FARMTHFINALCAT88,Inventory Asset,-2,1 Pc (1.5-2 kg/Pc),Wastage
2022-03-07,209792000056121577,209792000054204216,Raw Mango,FARMTHFINALCAT98,Inventory Asset,-0.1,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054203442,Apple,FARMTHFINALCAT4,Inventory Asset,-0.1,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054203613,Pomegranate,FARMTHFINALCAT92,Inventory Asset,-0.1,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054203703,Orange Kinnow,FARMTHFINALCAT740032,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054204126,Capsicum Yellow - Big,FARMTHFINALCAT36,Inventory Asset,-0.5,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054204333,Cucumber Sambar/Mangalore,FARMTHFINALCAT56,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054203892,Carrot Local,FARMTHFINALCAT38,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054204009,Garlic Whole,FARMTHFINALCAT63,Inventory Asset,-9.7,1 Kg,Wastage
2022-03-07,209792000056121577,209792000054203820,Potato,FARMTHFINALCAT93,Inventory Asset,-210,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054204108,Capsicum Red - Big,FARMTHFINALCAT34,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054204072,Lettuce Green,FARMTHFINALCAT73,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054204252,Brinjal Big  - Bottle Black (Bharta Baingan / Eggplant ),FARMTHFINALCAT24,Inventory Asset,-0.2,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054203487,Banana Robusta,FARMTHFINALCAT14,Inventory Asset,-4,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054203784,"Lemon (medium, spots, 20-30 pcs/kg)",FARMTHFINALCAT5523,Inventory Asset,-0.2,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054203613,Pomegranate,FARMTHFINALCAT92,Inventory Asset,-21,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054203703,Orange Kinnow,FARMTHFINALCAT740032,Inventory Asset,-0.6,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054204045,"Zucchini Yellow - Big, misshape",FARMTHFINALCAT112,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054203370,Pumpkin Red (Kadoo) (Kg),FARMTHFINALCAT23406,Inventory Asset,-2,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054203604,Pineapple,FARMTHFINALCAT91,Inventory Asset,-2,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054204216,Raw Mango,FARMTHFINALCAT98,Inventory Asset,-0.45,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054203469,Avocado  (Butter fruit ),FARMTHFINALCAT7,Inventory Asset,-2.9,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-2,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054204099,Lettuce Red (Lollo Rosso ),FARMTHFINALCAT75,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-08,209792000056121683,209792000054204189,Baby Corn Peeled - Loose,FARMTHFINALCAT8,Inventory Asset,-0.2,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,-4.7,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054204477,Rocket Lettuce - Arugula,FARMTHFINALCAT99370,Inventory Asset,-1.8,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054204036,Mint Leaves (Pudhina ),FARMTHFINALCAT78,Inventory Asset,-2,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054203577,Coriander Hybrid,FARMTHFINALCAT51,Inventory Asset,-2.7,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054204126,Capsicum Yellow - Big,FARMTHFINALCAT36,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054204252,Brinjal Big  - Bottle Black (Bharta Baingan / Eggplant ),FARMTHFINALCAT24,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054203784,"Lemon (medium, spots, 20-30 pcs/kg)",FARMTHFINALCAT5523,Inventory Asset,-0.8,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054204369,Celery,FARMTHFINALCAT43,Inventory Asset,-0.3,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054203667,Onion,FARMTHFINALCAT81,Inventory Asset,-14,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054204108,Capsicum Red - Big,FARMTHFINALCAT34,Inventory Asset,-2,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054204216,Raw Mango,FARMTHFINALCAT98,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054203613,Pomegranate,FARMTHFINALCAT92,Inventory Asset,-0.2,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054204351,Bok Choy  (Pok Choy ),FARMTHFINALCAT21,Inventory Asset,-1.7,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054203460,"Capsicum Green (Medium, misshapes, irregular size)",FARMTHFINALCAT33,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054203541,"Tomato Hybrid (Medium, 12-16 pcs/kg)",FARMTHFINALCAT107,Inventory Asset,-14,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054204000,Drumstick,FARMTHFINALCAT60,Inventory Asset,-20,1 Kg,Wastage
2022-03-09,209792000056121795,209792000054203919,Chinese Cabbage,FARMTHFINALCAT47,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054204144,Lettuce Iceberg,FARMTHFINALCAT74,Inventory Asset,-4.7,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054203847,Coconut,FARMTHFINALCAT50,Inventory Asset,-7,1 Pc,Wastage
2022-03-10,209792000056121925,209792000054203586,Papaya Ripe,FARMTHFINALCAT88,Inventory Asset,-2,1 Pc (1.5-2 kg/Pc),Wastage
2022-03-10,209792000056121925,209792000054204072,Lettuce Green,FARMTHFINALCAT73,Inventory Asset,-2.7,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054204207,Lettuce Romaine,FARMTHFINALCAT76,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054204099,Lettuce Red (Lollo Rosso ),FARMTHFINALCAT75,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054204108,Capsicum Red - Big,FARMTHFINALCAT34,Inventory Asset,-2.7,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054204126,Capsicum Yellow - Big,FARMTHFINALCAT36,Inventory Asset,-0.4,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054203595,"Cauliflower (Medium, approx 300-500gm/pc)",FARMTHFINALCAT42,Inventory Asset,-4,1 Pc,Wastage
2022-03-10,209792000056121925,209792000054203784,"Lemon (medium, spots, 20-30 pcs/kg)",FARMTHFINALCAT5523,Inventory Asset,-0.1,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054203451,Palak,FARMTHFINALCAT4832,Inventory Asset,-0.6,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054204477,Rocket Lettuce - Arugula,FARMTHFINALCAT99370,Inventory Asset,-0.8,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054203577,Coriander Hybrid,FARMTHFINALCAT51,Inventory Asset,-2,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054203730,Zucchini Green - Medium,FARMTHFINALCAT111,Inventory Asset,-0.7,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054204063,Zucchini Yellow - Medium,FARMTHFINALCAT113,Inventory Asset,-0.9,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054203469,Avocado  (Butter fruit ),FARMTHFINALCAT7,Inventory Asset,-1,1 Kg,Wastage
2022-03-10,209792000056121925,209792000054204441,American Sweet Corn,FARMTHFINALCAT3,Inventory Asset,-2,1 Pc,Wastage
2022-03-19,209792000059994715,209792000056872335,Tomato Local,FARMTHEORYFINALCAT03240024,Inventory Asset,42,1 Kg,Sai Purchase
2022-03-19,209792000059994715,209792000054203559,Tomato Hybrid,FARMTHFINALCAT106,Inventory Asset,40,1 Kg,Sai Purchase
2022-03-19,209792000059994715,209792000054203370,Pumpkin Red (Kadoo) (Kg),FARMTHFINALCAT23406,Inventory Asset,31,1 Kg,Sai Purchase
2022-03-19,209792000059994715,209792000054204495,Brinjal Small  - Purple Stripes (Varikatri ),FARMTHFINALCAT26,Inventory Asset,10,1 Kg,Sai Purchase
2022-03-19,209792000059994715,209792000054203748,Cucumber Indian - Medium,FARMTHFINALCAT55,Inventory Asset,28,1 Kg,Sai Purchase
